District_Name,Soil_color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop,Fertilizer
Kolhapur,Black,40,30,10,6.5,700,25,Gram,Sulphur
Kolhapur,Black,45,30,10,6.5,700,25,Gram,Sulphur
Kolhapur,Black,50,30,10,6.5,700,25,Gram,Sulphur
Kolhapur,Medium Brown,40,20,20,6,600,20,Masoor,Urea
Kolhapur,Medium Brown,45,20,20,6,600,20,Masoor,Urea
Kolhapur,Medium Brown,50,20,20,6,600,20,Masoor,Urea
Kolhapur,Medium Brown,40,25,25,6.5,700,25,Masoor,Urea
Kolhapur,Medium Brown,45,25,25,6.5,700,25,Masoor,Urea
Kolhapur,Medium Brown,50,25,25,6.5,700,25,Masoor,Urea
Kolhapur,Medium Brown,40,20,25,6,600,20,Masoor,DAP
Kolhapur,Medium Brown,45,20,25,6,600,20,Masoor,DAP
Kolhapur,Medium Brown,50,20,25,6,600,20,Masoor,DAP
Latur,Black,250,34,310,7.2,580,20,Jowar,DAP
Latur,Black,255,35,315,7.3,590,25,Toor,NPK
Latur,Black,260,36,320,7.4,600,30,Cotton,Urea
Latur,Black,265,37,325,7.5,610,35,Bajra,DAP
Latur,Black,270,38,330,7.6,620,40,Wheat,Urea
Mumbai_City,Grey,180,25,220,7.8,2200,20,Vegetables,Compost
Mumbai_City,Grey,185,26,225,7.9,2210,25,Flowers,NPK
Mumbai_City,Grey,190,27,230,8,2220,30,Herbs,Compost
Mumbai_City,Grey,195,28,235,8.1,2230,35,Leafy_Greens,NPK
Mumbai_City,Grey,200,29,240,8.2,2240,40,Fruits,Compost
Mumbai_Suburban,Grey,185,26,225,7.9,2250,20,Vegetables,Compost
Mumbai_Suburban,Grey,190,27,230,8,2260,25,Flowers,NPK
Mumbai_Suburban,Grey,195,28,235,8.1,2270,30,Fruits,Compost
Mumbai_Suburban,Grey,200,29,240,8.2,2280,35,Herbs,NPK
Mumbai_Suburban,Grey,205,30,245,8.3,2290,40,Leafy_Greens,Compost
Nagpur,Black,268,43,330,7.6,1100,20,Rice,Urea
Nagpur,Black,273,44,335,7.7,1110,25,Wheat,DAP
Nagpur,Black,278,45,340,7.8,1120,30,Orange,NPK
Nagpur,Black,283,46,345,7.9,1130,35,Cotton,Urea
Nagpur,Black,288,47,350,8,1140,40,Jowar,DAP
Nanded,Black,260,38,325,7.4,750,20,Cotton,Urea
Nanded,Black,265,39,330,7.5,760,25,Jowar,DAP
Nanded,Black,270,40,335,7.6,770,30,Toor,NPK
Nanded,Black,275,41,340,7.7,780,35,Bajra,Urea
Nanded,Black,280,42,345,7.8,790,40,Wheat,DAP
Nandurbar,Black,265,37,320,7.5,850,20,Cotton,Urea
Nandurbar,Black,270,38,325,7.6,860,25,Jowar,DAP
Nandurbar,Black,275,39,330,7.7,870,30,Toor,NPK
Nandurbar,Black,280,40,335,7.8,880,35,Bajra,Urea
Nandurbar,Black,285,41,340,7.9,890,40,Wheat,DAP
Nashik,Black,278,43,340,7.8,700,20,Grapes,NPK
Nashik,Black,283,44,345,7.9,710,25,Onion,Urea
Nashik,Black,288,45,350,8,720,30,Wheat,DAP
Nashik,Black,293,46,355,8.1,730,35,Tomato,NPK
Nashik,Black,298,47,360,8.2,740,40,Jowar,Urea
Osmanabad,Black,255,34,315,7.3,600,20,Jowar,DAP
Osmanabad,Black,260,35,320,7.4,610,25,Cotton,Urea
Osmanabad,Black,265,36,325,7.5,620,30,Toor,NPK
Osmanabad,Black,270,37,330,7.6,630,35,Bajra,DAP
Osmanabad,Black,275,38,335,7.7,640,40,Wheat,Urea
Palghar,Brown,240,52,310,6.8,2400,20,Rice,Urea
Palghar,Brown,245,53,315,6.9,2410,25,Vegetables,NPK
Palghar,Brown,250,54,320,7,2420,30,Fruits,Compost
Palghar,Brown,255,55,325,7.1,2430,35,Cashew,Urea
Palghar,Brown,260,56,330,7.2,2440,40,Mango,NPK
Parbhani,Black,262,37,322,7.4,640,20,Cotton,Urea
Parbhani,Black,267,38,327,7.5,650,25,Jowar,DAP
Parbhani,Black,272,39,332,7.6,660,30,Toor,NPK
Parbhani,Black,277,40,337,7.7,670,35,Bajra,Urea
Parbhani,Black,282,41,342,7.8,680,40,Wheat,DAP
Pune,Black,275,46,345,7.7,650,20,Sugarcane,NPK
Pune,Black,280,47,350,7.8,660,25,Wheat,DAP
Pune,Black,285,48,355,7.9,670,30,Vegetables,NPK
Pune,Black,290,49,360,8,680,35,Cotton,Urea
Pune,Black,295,50,365,8.1,690,40,Jowar,DAP
Raigad,Brown,238,54,315,6.7,2600,20,Rice,Urea
Raigad,Brown,243,55,320,6.8,2610,25,Cashew,NPK
Raigad,Brown,248,56,325,6.9,2620,30,Mango,Compost
Raigad,Brown,253,57,330,7,2630,35,Coconut,Urea
Raigad,Brown,258,58,335,7.1,2640,40,Vegetables,NPK
Ratnagiri,Brown,232,56,310,6.6,3000,20,Rice,Urea
Ratnagiri,Brown,237,57,315,6.7,3010,25,Cashew,NPK
Ratnagiri,Brown,242,58,320,6.8,3020,30,Mango,Compost
Ratnagiri,Brown,247,59,325,6.9,3030,35,Kokum,Urea
Ratnagiri,Brown,252,60,330,7,3040,40,Coconut,NPK
Sangli,Black,272,44,338,7.6,600,20,Sugarcane,NPK
Sangli,Black,277,45,343,7.7,610,25,Grapes,NPK
Sangli,Black,282,46,348,7.8,620,30,Wheat,DAP
Sangli,Black,287,47,353,7.9,630,35,Jowar,Urea
Sangli,Black,292,48,358,8,640,40,Toor,NPK
Satara,Brown,250,50,325,6.9,1500,20,Rice,Urea
Satara,Brown,255,51,330,7,1510,25,Sugarcane,NPK
Satara,Brown,260,52,335,7.1,1520,30,Wheat,DAP
Satara,Brown,265,53,340,7.2,1530,35,Strawberry,NPK
Satara,Brown,270,54,345,7.3,1540,40,Jowar,Urea
Sindhudurg,Brown,228,58,305,6.5,3200,20,Rice,Urea
Sindhudurg,Brown,233,59,310,6.6,3210,25,Cashew,NPK
Sindhudurg,Brown,238,60,315,6.7,3220,30,Kokum,Compost
Sindhudurg,Brown,243,61,320,6.8,3230,35,Mango,Urea
Sindhudurg,Brown,248,62,325,6.9,3240,40,Coconut,NPK
Solapur,Black,100,60,75,7.5,600,10,Cotton,Magnesium Sulphate
Solapur,Black,105,60,75,7.5,600,10,Cotton,Magnesium Sulphate
Solapur,Black,110,60,75,7.5,600,10,Cotton,Magnesium Sulphate
Solapur,Black,115,60,75,7.5,600,10,Cotton,Magnesium Sulphate
Solapur,Black,120,60,75,7.5,600,10,Cotton,Magnesium Sulphate
Solapur,Black,100,65,80,8,500,15,Cotton,Magnesium Sulphate
Solapur,Black,105,65,80,8,500,15,Cotton,Magnesium Sulphate
Solapur,Black,110,65,80,8,500,15,Cotton,Magnesium Sulphate
Solapur,Black,115,65,80,8,500,15,Cotton,Magnesium Sulphate
Solapur,Black,120,65,80,8,500,15,Cotton,Magnesium Sulphate
Solapur,Black,100,70,60,8.5,600,20,Cotton,Magnesium Sulphate
Solapur,Black,105,70,60,8.5,600,20,Cotton,Magnesium Sulphate
Solapur,Black,110,70,60,8.5,600,20,Cotton,Magnesium Sulphate
Solapur,Black,115,70,60,8.5,600,20,Cotton,Magnesium Sulphate
Solapur,Black,120,70,60,8.5,600,20,Cotton,Magnesium Sulphate
Solapur,Black,100,75,65,7.5,500,25,Cotton,Magnesium Sulphate
Solapur,Black,105,75,65,7.5,500,25,Cotton,Magnesium Sulphate
Solapur,Black,110,75,65,7.5,500,25,Cotton,Magnesium Sulphate
Solapur,Black,115,75,65,7.5,500,25,Cotton,Magnesium Sulphate
Solapur,Black,120,75,65,7.5,500,25,Cotton,Magnesium Sulphate
Solapur,Black,100,80,70,8,600,30,Cotton,Magnesium Sulphate
Solapur,Black,105,80,70,8,600,30,Cotton,Magnesium Sulphate
Solapur,Black,110,80,70,8,600,30,Cotton,Magnesium Sulphate
Solapur,Black,115,80,70,8,600,30,Cotton,Magnesium Sulphate
Solapur,Black,120,80,70,8,600,30,Cotton,Magnesium Sulphate
Solapur,Black,100,60,80,8.5,500,10,Cotton,DAP
Solapur,Black,105,60,80,8.5,500,10,Cotton,DAP
Solapur,Black,110,60,80,8.5,500,10,Cotton,DAP
Solapur,Black,115,60,80,8.5,500,10,Cotton,DAP
Solapur,Black,120,60,80,8.5,500,10,Cotton,DAP
Solapur,Black,100,65,60,7.5,600,15,Cotton,DAP
Solapur,Black,105,65,60,7.5,600,15,Cotton,DAP
Solapur,Black,110,65,60,7.5,600,15,Cotton,DAP
Solapur,Black,115,65,60,7.5,600,15,Cotton,DAP
Solapur,Black,120,65,60,7.5,600,15,Cotton,DAP
Solapur,Black,100,70,65,8,500,20,Cotton,DAP
Solapur,Black,105,70,65,8,500,20,Cotton,DAP
Solapur,Black,110,70,65,8,500,20,Cotton,DAP
Solapur,Black,115,70,65,8,500,20,Cotton,DAP
Solapur,Black,120,70,65,8,500,20,Cotton,DAP
Solapur,Black,100,75,70,8.5,600,25,Cotton,DAP
Solapur,Black,105,75,70,8.5,600,25,Cotton,DAP
Solapur,Black,110,75,70,8.5,600,25,Cotton,DAP
Solapur,Black,115,75,70,8.5,600,25,Cotton,DAP
Solapur,Black,120,75,70,8.5,600,25,Cotton,DAP
Solapur,Black,100,80,75,7.5,500,30,Cotton,DAP
Solapur,Black,105,80,75,7.5,500,30,Cotton,DAP
Solapur,Black,110,80,75,7.5,500,30,Cotton,DAP
Solapur,Black,115,80,75,7.5,500,30,Cotton,DAP
Solapur,Black,120,80,75,7.5,500,30,Cotton,DAP
Solapur,Red,50,30,20,6.5,600,20,Jowar,10:26:26 NPK
Solapur,Red,55,30,20,6.5,600,20,Jowar,10:26:26 NPK
Solapur,Red,60,30,20,6.5,600,20,Jowar,10:26:26 NPK
Solapur,Red,50,35,25,7,700,25,Jowar,10:26:26 NPK
Solapur,Red,55,35,25,7,700,25,Jowar,10:26:26 NPK
Solapur,Red,60,35,25,7,700,25,Jowar,10:26:26 NPK
Solapur,Red,50,40,30,7.5,600,30,Jowar,10:26:26 NPK
Solapur,Red,55,40,30,7.5,600,30,Jowar,10:26:26 NPK
Solapur,Red,60,40,30,7.5,600,30,Jowar,10:26:26 NPK
Solapur,Red,50,30,25,6.5,700,20,Jowar,Urea
Solapur,Red,55,30,25,6.5,700,20,Jowar,Urea
Solapur,Red,60,30,25,6.5,700,20,Jowar,Urea
Solapur,Red,50,35,30,7,600,25,Jowar,Urea
Solapur,Red,55,35,30,7,600,25,Jowar,Urea
Solapur,Red,60,35,30,7,600,25,Jowar,Urea
Solapur,Red,50,40,20,7.5,700,30,Jowar,Urea
Solapur,Red,55,40,20,7.5,700,30,Jowar,Urea
Solapur,Red,60,40,20,7.5,700,30,Jowar,Urea
Solapur,Red,50,30,30,6.5,600,20,Jowar,SSP
Solapur,Red,55,30,30,6.5,600,20,Jowar,SSP
Solapur,Red,60,30,30,6.5,600,20,Jowar,SSP
Solapur,Red,50,35,20,7,700,25,Jowar,SSP
Solapur,Red,55,35,20,7,700,25,Jowar,SSP
Solapur,Red,60,35,20,7,700,25,Jowar,SSP
Solapur,Red,50,40,25,7.5,600,30,Jowar,SSP
Solapur,Red,55,40,25,7.5,600,30,Jowar,SSP
Solapur,Red,60,40,25,7.5,600,30,Jowar,SSP
Solapur,Red,60,40,40,6,500,15,Wheat,19:19:19 NPK
Solapur,Red,65,40,40,6,500,15,Wheat,19:19:19 NPK
Solapur,Red,70,40,40,6,500,15,Wheat,19:19:19 NPK
Solapur,Red,75,40,40,6,500,15,Wheat,19:19:19 NPK
Solapur,Red,80,40,40,6,500,15,Wheat,19:19:19 NPK
Solapur,Red,60,45,45,6.5,600,20,Wheat,19:19:19 NPK
Solapur,Red,65,45,45,6.5,600,20,Wheat,19:19:19 NPK
Solapur,Red,70,45,45,6.5,600,20,Wheat,19:19:19 NPK
Solapur,Red,75,45,45,6.5,600,20,Wheat,19:19:19 NPK
Solapur,Red,80,45,45,6.5,600,20,Wheat,19:19:19 NPK
Solapur,Red,60,50,50,7,500,25,Wheat,19:19:19 NPK
Solapur,Red,65,50,50,7,500,25,Wheat,19:19:19 NPK
Solapur,Red,70,50,50,7,500,25,Wheat,19:19:19 NPK
Solapur,Red,75,50,50,7,500,25,Wheat,19:19:19 NPK
Solapur,Red,80,50,50,7,500,25,Wheat,19:19:19 NPK
Solapur,Red,60,55,55,7.5,600,30,Wheat,19:19:19 NPK
Solapur,Red,65,55,55,7.5,600,30,Wheat,19:19:19 NPK
Solapur,Red,70,55,55,7.5,600,30,Wheat,19:19:19 NPK
Solapur,Red,75,55,55,7.5,600,30,Wheat,19:19:19 NPK
Solapur,Red,80,55,55,7.5,600,30,Wheat,19:19:19 NPK
Solapur,Red,60,60,60,6,500,15,Wheat,19:19:19 NPK
Solapur,Red,65,60,60,6,500,15,Wheat,19:19:19 NPK
Solapur,Red,70,60,60,6,500,15,Wheat,19:19:19 NPK
Solapur,Red,75,60,60,6,500,15,Wheat,19:19:19 NPK
Solapur,Red,80,60,60,6,500,15,Wheat,19:19:19 NPK
Solapur,Red,60,40,45,6.5,600,20,Wheat,Urea
Solapur,Red,65,40,45,6.5,600,20,Wheat,Urea
Solapur,Red,70,40,45,6.5,600,20,Wheat,Urea
Solapur,Red,75,40,45,6.5,600,20,Wheat,Urea
Solapur,Red,80,40,45,6.5,600,20,Wheat,Urea
Solapur,Red,60,45,50,7,500,25,Wheat,Urea
Solapur,Red,65,45,50,7,500,25,Wheat,Urea
Solapur,Red,70,45,50,7,500,25,Wheat,Urea
Solapur,Red,75,45,50,7,500,25,Wheat,Urea
Solapur,Red,80,45,50,7,500,25,Wheat,Urea
Solapur,Red,60,50,55,7.5,600,30,Wheat,Urea
Solapur,Red,65,50,55,7.5,600,30,Wheat,Urea
Solapur,Red,70,50,55,7.5,600,30,Wheat,Urea
Solapur,Red,75,50,55,7.5,600,30,Wheat,Urea
Solapur,Red,80,50,55,7.5,600,30,Wheat,Urea
Solapur,Red,60,55,60,6,500,15,Wheat,Urea
Solapur,Red,65,55,60,6,500,15,Wheat,Urea
Solapur,Red,70,55,60,6,500,15,Wheat,Urea
Solapur,Red,75,55,60,6,500,15,Wheat,Urea
Solapur,Red,80,55,60,6,500,15,Wheat,Urea
Solapur,Red,60,60,40,6.5,600,20,Wheat,Urea
Solapur,Red,65,60,40,6.5,600,20,Wheat,Urea
Solapur,Red,70,60,40,6.5,600,20,Wheat,Urea
Solapur,Red,75,60,40,6.5,600,20,Wheat,Urea
Solapur,Red,80,60,40,6.5,600,20,Wheat,Urea
Solapur,Red,60,40,50,7,500,25,Wheat,19:19:19 NPK
Solapur,Red,65,40,50,7,500,25,Wheat,19:19:19 NPK
Solapur,Red,70,40,50,7,500,25,Wheat,19:19:19 NPK
Solapur,Red,75,40,50,7,500,25,Wheat,19:19:19 NPK
Solapur,Red,80,40,50,7,500,25,Wheat,19:19:19 NPK
Solapur,Red,60,45,55,7.5,600,30,Wheat,19:19:19 NPK
Solapur,Red,65,45,55,7.5,600,30,Wheat,19:19:19 NPK
Solapur,Red,70,45,55,7.5,600,30,Wheat,19:19:19 NPK
Solapur,Red,75,45,55,7.5,600,30,Wheat,19:19:19 NPK
Solapur,Red,80,45,55,7.5,600,30,Wheat,19:19:19 NPK
Solapur,Red,60,50,60,6,500,15,Wheat,19:19:19 NPK
Solapur,Red,65,50,60,6,500,15,Wheat,19:19:19 NPK
Solapur,Red,70,50,60,6,500,15,Wheat,19:19:19 NPK
Solapur,Red,75,50,60,6,500,15,Wheat,19:19:19 NPK
Solapur,Red,80,50,60,6,500,15,Wheat,19:19:19 NPK
Solapur,Red,60,55,40,6.5,600,20,Wheat,19:19:19 NPK
Solapur,Red,65,55,40,6.5,600,20,Wheat,19:19:19 NPK
Solapur,Red,70,55,40,6.5,600,20,Wheat,19:19:19 NPK
Solapur,Red,75,55,40,6.5,600,20,Wheat,19:19:19 NPK
Solapur,Red,80,55,40,6.5,600,20,Wheat,19:19:19 NPK
Solapur,Red,60,60,45,7,500,25,Wheat,19:19:19 NPK
Solapur,Red,65,60,45,7,500,25,Wheat,19:19:19 NPK
Solapur,Red,70,60,45,7,500,25,Wheat,19:19:19 NPK
Solapur,Red,75,60,45,7,500,25,Wheat,19:19:19 NPK
Solapur,Red,80,60,45,7,500,25,Wheat,19:19:19 NPK
Solapur,Red,60,40,55,7.5,600,30,Wheat,Urea
Solapur,Red,65,40,55,7.5,600,30,Wheat,Urea
Solapur,Red,70,40,55,7.5,600,30,Wheat,Urea
Solapur,Red,75,40,55,7.5,600,30,Wheat,Urea
Solapur,Red,80,40,55,7.5,600,30,Wheat,Urea
Solapur,Red,60,45,60,6,500,15,Wheat,Urea
Solapur,Red,65,45,60,6,500,15,Wheat,Urea
Solapur,Red,70,45,60,6,500,15,Wheat,Urea
Solapur,Red,75,45,60,6,500,15,Wheat,Urea
Solapur,Red,80,45,60,6,500,15,Wheat,Urea
Solapur,Red,60,50,40,6.5,600,20,Wheat,Urea
Solapur,Red,65,50,40,6.5,600,20,Wheat,Urea
Solapur,Red,70,50,40,6.5,600,20,Wheat,Urea
Solapur,Red,75,50,40,6.5,600,20,Wheat,Urea
Solapur,Red,80,50,40,6.5,600,20,Wheat,Urea
Solapur,Red,60,55,45,7,500,25,Wheat,Urea
Solapur,Red,65,55,45,7,500,25,Wheat,Urea
Solapur,Red,70,55,45,7,500,25,Wheat,Urea
Solapur,Red,75,55,45,7,500,25,Wheat,Urea
Solapur,Red,80,55,45,7,500,25,Wheat,Urea
Solapur,Red,60,60,50,7.5,600,30,Wheat,Urea
Solapur,Red,65,60,50,7.5,600,30,Wheat,Urea
Solapur,Red,70,60,50,7.5,600,30,Wheat,Urea
Solapur,Red,75,60,50,7.5,600,30,Wheat,Urea
Solapur,Red,80,60,50,7.5,600,30,Wheat,Urea
Solapur,Red,60,40,60,6,500,15,Wheat,19:19:19 NPK
Solapur,Red,65,40,60,6,500,15,Wheat,19:19:19 NPK
Solapur,Red,70,40,60,6,500,15,Wheat,19:19:19 NPK
Solapur,Red,75,40,60,6,500,15,Wheat,19:19:19 NPK
Solapur,Red,80,40,60,6,500,15,Wheat,19:19:19 NPK
Solapur,Red,60,45,40,6.5,600,20,Wheat,19:19:19 NPK
Solapur,Red,65,45,40,6.5,600,20,Wheat,19:19:19 NPK
Solapur,Red,70,45,40,6.5,600,20,Wheat,19:19:19 NPK
Solapur,Red,75,45,40,6.5,600,20,Wheat,19:19:19 NPK
Solapur,Red,80,45,40,6.5,600,20,Wheat,19:19:19 NPK
Solapur,Red,60,50,45,7,500,25,Wheat,19:19:19 NPK
Solapur,Red,65,50,45,7,500,25,Wheat,19:19:19 NPK
Solapur,Red,70,50,45,7,500,25,Wheat,19:19:19 NPK
Solapur,Red,75,50,45,7,500,25,Wheat,19:19:19 NPK
Solapur,Red,80,50,45,7,500,25,Wheat,19:19:19 NPK
Solapur,Red,60,55,50,7.5,600,30,Wheat,19:19:19 NPK
Solapur,Red,65,55,50,7.5,600,30,Wheat,19:19:19 NPK
Solapur,Red,70,55,50,7.5,600,30,Wheat,19:19:19 NPK
Solapur,Red,75,55,50,7.5,600,30,Wheat,19:19:19 NPK
Solapur,Red,80,55,50,7.5,600,30,Wheat,19:19:19 NPK
Solapur,Red,60,60,55,6,500,15,Wheat,19:19:19 NPK
Solapur,Red,65,60,55,6,500,15,Wheat,19:19:19 NPK
Solapur,Red,70,60,55,6,500,15,Wheat,19:19:19 NPK
Solapur,Red,75,60,55,6,500,15,Wheat,19:19:19 NPK
Solapur,Red,80,60,55,6,500,15,Wheat,19:19:19 NPK
Solapur,Black,120,60,60,6.5,1000,20,Sugarcane,Urea
Solapur,Black,125,60,60,6.5,1000,20,Sugarcane,Urea
Solapur,Black,130,60,60,6.5,1000,20,Sugarcane,Urea
Solapur,Black,135,60,60,6.5,1000,20,Sugarcane,Urea
Solapur,Black,140,60,60,6.5,1000,20,Sugarcane,Urea
Solapur,Black,145,60,60,6.5,1000,20,Sugarcane,Urea
Solapur,Black,150,60,60,6.5,1000,20,Sugarcane,Urea
Solapur,Black,120,65,65,7,1100,25,Sugarcane,Urea
Solapur,Black,125,65,65,7,1100,25,Sugarcane,Urea
Solapur,Black,130,65,65,7,1100,25,Sugarcane,Urea
Solapur,Black,135,65,65,7,1100,25,Sugarcane,Urea
Solapur,Black,140,65,65,7,1100,25,Sugarcane,Urea
Solapur,Black,145,65,65,7,1100,25,Sugarcane,Urea
Solapur,Black,150,65,65,7,1100,25,Sugarcane,Urea
Solapur,Black,120,70,70,7.5,1200,30,Sugarcane,Urea
Solapur,Black,125,70,70,7.5,1200,30,Sugarcane,Urea
Solapur,Black,130,70,70,7.5,1200,30,Sugarcane,Urea
Solapur,Black,135,70,70,7.5,1200,30,Sugarcane,Urea
Solapur,Black,140,70,70,7.5,1200,30,Sugarcane,Urea
Solapur,Black,145,70,70,7.5,1200,30,Sugarcane,Urea
Solapur,Black,150,70,70,7.5,1200,30,Sugarcane,Urea
Solapur,Black,120,75,75,8,1000,35,Sugarcane,Urea
Solapur,Black,125,75,75,8,1000,35,Sugarcane,Urea
Solapur,Black,130,75,75,8,1000,35,Sugarcane,Urea
Solapur,Black,135,75,75,8,1000,35,Sugarcane,Urea
Solapur,Black,140,75,75,8,1000,35,Sugarcane,Urea
Solapur,Black,145,75,75,8,1000,35,Sugarcane,Urea
Solapur,Black,150,75,75,8,1000,35,Sugarcane,Urea
Solapur,Black,120,80,80,8.5,1100,20,Sugarcane,Urea
Solapur,Black,125,80,80,8.5,1100,20,Sugarcane,Urea
Solapur,Black,130,80,80,8.5,1100,20,Sugarcane,Urea
Solapur,Black,135,80,80,8.5,1100,20,Sugarcane,Urea
Solapur,Black,140,80,80,8.5,1100,20,Sugarcane,Urea
Solapur,Black,145,80,80,8.5,1100,20,Sugarcane,Urea
Solapur,Black,150,80,80,8.5,1100,20,Sugarcane,DAP
Solapur,Black,120,60,65,6.5,1200,25,Sugarcane,DAP
Solapur,Black,125,60,65,6.5,1200,25,Sugarcane,DAP
Solapur,Black,130,60,65,6.5,1200,25,Sugarcane,DAP
Solapur,Black,135,60,65,6.5,1200,25,Sugarcane,DAP
Solapur,Black,140,60,65,6.5,1200,25,Sugarcane,DAP
Solapur,Black,145,60,65,6.5,1200,25,Sugarcane,DAP
Solapur,Black,150,60,65,6.5,1200,25,Sugarcane,DAP
Solapur,Black,120,65,70,7,1000,30,Sugarcane,DAP
Solapur,Black,125,65,70,7,1000,30,Sugarcane,DAP
Solapur,Black,130,65,70,7,1000,30,Sugarcane,DAP
Solapur,Black,135,65,70,7,1000,30,Sugarcane,DAP
Solapur,Black,140,65,70,7,1000,30,Sugarcane,DAP
Solapur,Black,145,65,70,7,1000,30,Sugarcane,DAP
Solapur,Black,150,65,70,7,1000,30,Sugarcane,DAP
Solapur,Black,120,70,75,7.5,1100,35,Sugarcane,DAP
Solapur,Black,125,70,75,7.5,1100,35,Sugarcane,DAP
Solapur,Black,130,70,75,7.5,1100,35,Sugarcane,DAP
Solapur,Black,135,70,75,7.5,1100,35,Sugarcane,DAP
Solapur,Black,140,70,75,7.5,1100,35,Sugarcane,DAP
Solapur,Black,145,70,75,7.5,1100,35,Sugarcane,DAP
Solapur,Black,150,70,75,7.5,1100,35,Sugarcane,DAP
Solapur,Black,120,75,80,8,1200,20,Sugarcane,DAP
Solapur,Black,125,75,80,8,1200,20,Sugarcane,DAP
Solapur,Black,130,75,80,8,1200,20,Sugarcane,DAP
Solapur,Black,135,75,80,8,1200,20,Sugarcane,DAP
Solapur,Black,140,75,80,8,1200,20,Sugarcane,DAP
Solapur,Black,145,75,80,8,1200,20,Sugarcane,DAP
Solapur,Black,150,75,80,8,1200,20,Sugarcane,DAP
Solapur,Black,120,80,60,8.5,1000,25,Sugarcane,DAP
Solapur,Black,125,80,60,8.5,1000,25,Sugarcane,DAP
Solapur,Black,130,80,60,8.5,1000,25,Sugarcane,DAP
Solapur,Black,135,80,60,8.5,1000,25,Sugarcane,DAP
Solapur,Black,140,80,60,8.5,1000,25,Sugarcane,DAP
Solapur,Black,145,80,60,8.5,1000,25,Sugarcane,DAP
Solapur,Black,150,80,60,8.5,1000,25,Sugarcane,DAP
Solapur,Black,120,60,70,6.5,1100,30,Sugarcane,MOP
Solapur,Black,125,60,70,6.5,1100,30,Sugarcane,MOP
Solapur,Black,130,60,70,6.5,1100,30,Sugarcane,MOP
Solapur,Black,135,60,70,6.5,1100,30,Sugarcane,MOP
Solapur,Black,140,60,70,6.5,1100,30,Sugarcane,MOP
Solapur,Black,145,60,70,6.5,1100,30,Sugarcane,MOP
Solapur,Black,150,60,70,6.5,1100,30,Sugarcane,MOP
Solapur,Black,120,65,75,7,1200,35,Sugarcane,MOP
Solapur,Black,125,65,75,7,1200,35,Sugarcane,MOP
Solapur,Black,130,65,75,7,1200,35,Sugarcane,MOP
Solapur,Black,135,65,75,7,1200,35,Sugarcane,MOP
Solapur,Black,140,65,75,7,1200,35,Sugarcane,MOP
Solapur,Black,145,65,75,7,1200,35,Sugarcane,MOP
Solapur,Black,150,65,75,7,1200,35,Sugarcane,MOP
Solapur,Black,120,70,80,7.5,1000,20,Sugarcane,MOP
Solapur,Black,125,70,80,7.5,1000,20,Sugarcane,MOP
Solapur,Black,130,70,80,7.5,1000,20,Sugarcane,MOP
Solapur,Black,135,70,80,7.5,1000,20,Sugarcane,MOP
Solapur,Black,140,70,80,7.5,1000,20,Sugarcane,MOP
Solapur,Black,145,70,80,7.5,1000,20,Sugarcane,MOP
Solapur,Black,150,70,80,7.5,1000,20,Sugarcane,MOP
Solapur,Black,120,75,60,8,1100,25,Sugarcane,MOP
Solapur,Black,125,75,60,8,1100,25,Sugarcane,MOP
Solapur,Black,130,75,60,8,1100,25,Sugarcane,MOP
Solapur,Black,135,75,60,8,1100,25,Sugarcane,MOP
Solapur,Black,140,75,60,8,1100,25,Sugarcane,MOP
Solapur,Black,145,75,60,8,1100,25,Sugarcane,MOP
Solapur,Black,150,75,60,8,1100,25,Sugarcane,MOP
Solapur,Black,120,80,65,8.5,1200,30,Sugarcane,MOP
Solapur,Black,125,80,65,8.5,1200,30,Sugarcane,MOP
Solapur,Black,130,80,65,8.5,1200,30,Sugarcane,MOP
Solapur,Black,135,80,65,8.5,1200,30,Sugarcane,MOP
Solapur,Black,140,80,65,8.5,1200,30,Sugarcane,MOP
Solapur,Black,145,80,65,8.5,1200,30,Sugarcane,MOP
Solapur,Black,150,80,65,8.5,1200,30,Sugarcane,MOP
Solapur,Black,120,60,75,6.5,1000,35,Sugarcane,MOP
Solapur,Black,125,60,75,6.5,1000,35,Sugarcane,MOP
Solapur,Black,130,60,75,6.5,1000,35,Sugarcane,MOP
Solapur,Black,135,60,75,6.5,1000,35,Sugarcane,MOP
Solapur,Black,140,60,75,6.5,1000,35,Sugarcane,MOP
Solapur,Black,145,60,75,6.5,1000,35,Sugarcane,MOP
Solapur,Black,150,60,75,6.5,1000,35,Sugarcane,MOP
Solapur,Black,120,65,80,7,1100,20,Sugarcane,MOP
Solapur,Black,125,65,80,7,1100,20,Sugarcane,MOP
Solapur,Black,130,65,80,7,1100,20,Sugarcane,MOP
Solapur,Black,135,65,80,7,1100,20,Sugarcane,MOP
Solapur,Black,140,65,80,7,1100,20,Sugarcane,MOP
Solapur,Black,145,65,80,7,1100,20,Sugarcane,MOP
Solapur,Black,150,65,80,7,1100,20,Sugarcane,MOP
Solapur,Black,120,70,60,7.5,1200,25,Sugarcane,MOP
Solapur,Black,125,70,60,7.5,1200,25,Sugarcane,MOP
Solapur,Black,130,70,60,7.5,1200,25,Sugarcane,MOP
Solapur,Black,135,70,60,7.5,1200,25,Sugarcane,MOP
Solapur,Black,140,70,60,7.5,1200,25,Sugarcane,MOP
